filename,width,height,size,u,v,perpendicular_dist,parallel_dist,abs_dist,angle
1710225846.142196_F.jpg,0.010700649685329862,0.013692728678385417,0.00014652109282367208,0.7415562947591146,0.5271285163031684,6.707753,-7.335664,9.940116529996265,0.7407157996432364
1710225846.994799_F.jpg,0.010131412082248263,0.013469314575195313,0.00013646317642673642,0.7474453396267361,0.5278612348768447,6.39367,-7.337039,9.731965749858606,0.71680091649265
1710225848.001012_F.jpg,0.010931566026475695,0.014167955186631944,0.00015487793758281587,0.7557424757215712,0.529044426812066,6.070259,-7.349268,9.532039889913648,0.6903756509374501
1710225850.065295_F.jpg,0.01009428236219618,0.01363724602593316,0.00013765821202850706,0.770122782389323,0.5285765329996744,5.531115,-7.400992,9.239475944407722,0.6418015310624221
1710225851.141039_F.jpg,0.01090181138780382,0.014629364013671875,0.00015948656720057543,0.7784908718532986,0.5292012956407335,5.219129,-7.426555,9.077060465077116,0.6125798071576614
1710225852.112289_F.jpg,0.011506822374131944,0.014482201470269098,0.000166644119904779,0.7862434387207031,0.5291703965928819,4.808052,-7.468727,8.882524811968329,0.5719745766834208
1710225852.998929_F.jpg,0.011868794759114584,0.015185758802625867,0.00018023665448978405,0.7955868191189236,0.5299377017550998,4.688663,-7.465131,8.815426341064283,0.5608075773305302
1710225854.030791_F.jpg,0.011792755126953125,0.01572761535644531,0.00018547191662946714,0.8045337253146702,0.5311915503607856,4.256524,-7.508633,8.631197257117055,0.5157135092274676
1710225855.049434_F.jpg,0.012683529324001736,0.01657515631781684,0.00021023148120694253,0.8140475802951389,0.531723149617513,3.913273,-7.48583,8.446973207097853,0.4816873361876915
1710225856.141793_F.jpg,0.01162685818142361,0.016432952880859376,0.00019106361264776853,0.8236448499891493,0.5311642964680989,3.630291,-7.524482,8.354450437521608,0.44952057641891296
1710225856.982097_F.jpg,0.011670345730251736,0.017244338989257812,0.00020124739789429845,0.833765157063802,0.5323618994818793,3.25547,-7.546985,8.219188981348768,0.40724555272029184
1710225857.998200_F.jpg,0.012464650472005208,0.01885435316297743,0.00023501292205225951,0.8437030368381077,0.5348811255560981,3.053677,-7.497296,8.095331403466137,0.3867868387056745
1710225859.011517_F.jpg,0.01239166259765625,0.018703672620985243,0.0002317696004562701,0.8544626024034289,0.5343096839057074,2.736228,-7.522357,8.004548613346852,0.3488679180748912
1710225860.052162_F.jpg,0.012332407633463542,0.01826104058159722,0.0002252025962634771,0.8651638454861111,0.5332775963677301,2.303605,-7.544303,7.888162254405902,0.2963519852227969
1710225861.150238_F.jpg,0.012903255886501735,0.020520146687825522,0.00026477670354156375,0.876825459798177,0.5363386789957683,1.979147,-7.488516,7.745637141634314,0.2583830890465995
1710225862.127532_F.jpg,0.01370052761501736,0.021985032823350695,0.0003012065493133793,0.8883209228515625,0.5377085367838542,1.694849,-7.564004,7.751559175083229,0.22042689144520525
1710225862.992627_F.jpg,0.01369662814670139,0.022168816460503473,0.0003036380355119889,0.8993812561035156,0.5377922905815973,1.46737,-7.586792,7.72739202889073,0.19105215348427676
1710225864.022766_F.jpg,0.01271209716796875,0.022295761108398437,0.0002834258816437796,0.910749986436632,0.5382462819417317,1.132434,-7.595635,7.679588388551888,0.14799995365080496
1710225865.047871_F.jpg,0.01294131808810764,0.02225914001464844,0.0002880626112972904,0.921661376953125,0.5385334862603082,0.799073,-7.634735,7.676437727198339,0.10428315643499146
1710225866.145224_F.jpg,0.012897321912977431,0.02380006578233507,0.00030695710994481444,0.9344195895724826,0.5402135213216146,0.364287,-7.650588,7.659255953688517,0.04757961938129125
1710225866.990491_F.jpg,0.012905459933810764,0.024772093031141494,0.0003196952540900294,0.9471700032552083,0.5411944495307075,0.265213,-7.6467,7.65129785234956,0.03466943023545683
1710225867.994157_F.jpg,0.01250457763671875,0.023666932847764756,0.0002959449992178836,0.9573500739203559,0.5403448740641276,0.003847,-7.692447,7.6924479619441035,0.0005001009014800179
1710225895.045863_F.jpg,0.008917999267578126,0.017879698011610243,0.00015945113377205822,0.9452462090386284,0.5278247833251953,2.49572,-9.83894,10.150534894378719,0.24841795446034468
1710225896.990588_F.jpg,0.008457607693142362,0.016986634996202257,0.00014366629482448148,0.927919684516059,0.5282989078097873,2.894504,-9.687683,10.110853342547552,0.290338865636382
1710225897.991992_F.jpg,0.010276963975694444,0.01582679748535156,0.0001626514276075694,0.919797600640191,0.5272404564751519,3.206919,-9.608469,10.129511636625034,0.32213416685729335
1710225899.003327_F.jpg,0.009846835666232638,0.015776613023546007,0.00015534971581260317,0.9102783203125,0.5273685455322266,3.51093,-9.528465,10.154716870554541,0.35303131336262
1710225900.036931_F.jpg,0.0094329833984375,0.01633826361762153,0.0001541185694643193,0.9022672017415364,0.5274904886881511,3.848775,-9.47854,10.230141227384156,0.3857122422006862
1710225901.126582_F.jpg,0.009909396701388889,0.017183303833007812,0.00017027617432177066,0.8952117919921875,0.5285978105333117,4.245976,-9.404036,10.318149314769194,0.42410537434380885
1710225901.989165_F.jpg,0.010267978244357639,0.0160797119140625,0.00016510613210913208,0.8859640333387587,0.5279883490668402,4.373287,-9.407165,10.37402489497659,0.4351663566774021
1710225904.014112_F.jpg,0.00924835205078125,0.0149169921875,0.0001379575952887535,0.867471906873915,0.5265419006347656,5.133468,-9.272169,10.59837778490581,0.505635550961922
