filename,inference_time,robot_in_the_frame_or_not,detected_or_not,parallel_pixel_dist,size,perp_dist_to_the_robot_pred,dist_to_the_robot_gt,parallel_dist_to_the_robot_gt,perp_dist_to_the_robot_gt,angle
1708418105.217638_B.jpg,70.02878189086914,0,0,,,,1.572320512417872,0.201163,1.559399,1.4425044953435904
1708418105.353185_F.jpg,94.56348419189453,1,1,11.242633395724827,60.937689427203026,1.367443561553955,1.572320512417872,0.201163,1.559399,1.4425044953435904
1708418106.183839_F.jpg,88.99354934692383,1,1,11.298243204752604,60.39699472200965,1.3758010864257812,1.6318091140035345,0.189308,1.620791,1.4545233957002996
1708418106.316077_B.jpg,84.47623252868652,0,0,,,,1.690664419150057,0.175776,1.681502,1.4666395097726614
1708418107.170684_B.jpg,106.8582534790039,0,0,,,,1.7781301841679085,0.16246,1.770693,1.4793030930033442
1708418107.199541_F.jpg,91.09115600585938,1,1,10.392676459418404,50.88547335633646,1.535894751548767,1.7781301841679085,0.16246,1.770693,1.4793030930033442
1708418108.179617_B.jpg,87.23211288452148,0,0,,,,1.9442781429942064,0.133594,1.939683,1.5020307819795125
1708418108.200462_F.jpg,88.47284317016602,1,1,10.758209228515625,49.00157353064666,1.5700974464416504,1.9442781429942064,0.133594,1.939683,1.5020307819795125
1708418109.180904_B.jpg,84.86413955688477,0,0,,,,2.0932037094704854,0.104171,2.09061,1.5210094630963125
1708418109.235604_F.jpg,87.78643608093262,1,1,15.185165405273438,41.112467038005384,1.7312973737716675,2.0932037094704854,0.104171,2.09061,1.5210094630963125
1708418110.218204_B.jpg,84.8686695098877,0,0,,,,2.270424982443816,0.084096,2.268867,1.5337480905845178
1708418110.355373_F.jpg,87.49723434448242,1,1,18.869315253363716,34.90436758567941,1.8911343812942505,2.3507632566307057,0.05891,2.350025,1.5457337572234986
1708418111.188039_F.jpg,87.98503875732422,1,1,21.995629204644096,31.34696021524077,1.9827572107315063,2.452344879141186,0.053785,2.451755,1.5488624979537537
1708418111.322148_B.jpg,63.3237361907959,0,0,,,,2.452344879141186,0.053785,2.451755,1.5488624979537537
1708418112.176943_B.jpg,99.2739200592041,0,0,,,,2.6179695189640766,0.023616,2.617863,1.5617754729892541
1708418112.200210_F.jpg,82.20362663269043,1,1,24.839401245117188,25.887293340120877,2.1195783615112305,2.6179695189640766,0.023616,2.617863,1.5617754729892541
1708418113.182410_B.jpg,83.43958854675293,0,0,,,,2.8642116122683743,0.035062,2.863997,1.558554607085617
1708418113.201639_F.jpg,92.23794937133789,1,1,27.049509684244793,21.957654668787857,2.191596031188965,2.8642116122683743,0.035062,2.863997,1.558554607085617
1708418114.172763_B.jpg,85.36076545715332,0,0,,,,2.940241861382325,0.047633,2.939856,1.5869974034593115
1708418114.231003_F.jpg,88.9902114868164,1,1,29.481887817382812,19.52815082852648,2.2262988090515137,2.940241861382325,0.047633,2.939856,1.5869974034593115
1708418115.221178_B.jpg,84.3207836151123,0,0,,,,3.0394073079335713,0.130324,3.036612,1.61368757301173
